umap1,umap2,label
5.347811698913574,10.868297576904297,2
5.548744201660156,6.696234226226807,3
5.2412309646606445,7.109795570373535,3
10.227762222290039,8.164146423339844,1
12.420960426330566,8.39050579071045,1
5.190672397613525,3.381620407104492,4
9.309113502502441,5.848677158355713,3
6.398454666137695,8.063831329345703,3
12.705096244812012,7.721510410308838,1
13.514967918395996,8.36559009552002,1
13.100369453430176,7.324616432189941,1
7.478089332580566,5.494045257568359,3
8.880430221557617,11.467643737792969,2
6.334356784820557,4.087768077850342,3
3.4903385639190674,4.0308098793029785,4
11.618630409240723,11.28672981262207,1
8.637215614318848,5.614820957183838,3
6.2989044189453125,11.063021659851074,2
5.244878768920898,4.191562652587891,4
3.4631643295288086,10.39333724975586,5
9.396526336669922,7.439656734466553,1
13.513489723205566,7.655521869659424,1
4.976217269897461,6.645751476287842,3
11.633294105529785,10.918316841125488,1
8.776237487792969,9.164170265197754,1
10.187423706054688,9.848419189453125,1
2.9431416988372803,9.812078475952148,5
11.0884370803833,9.780780792236328,1
3.618877410888672,3.729294538497925,4
10.450920104980469,11.41937255859375,1
4.228055000305176,10.30162239074707,2
8.860993385314941,10.674446105957031,2
11.41503620147705,9.520925521850586,1
5.948974609375,6.635113716125488,3
5.350777626037598,5.702651023864746,3
7.344050884246826,8.028582572937012,6
4.150699138641357,4.726216793060303,4
13.249222755432129,7.893875598907471,1
8.204841613769531,5.811800956726074,3
8.566258430480957,9.127246856689453,2
11.302334785461426,10.943263053894043,1
7.815318584442139,11.745424270629883,2
7.295254230499268,6.262439727783203,3
9.27759838104248,11.477816581726074,2
11.868949890136719,9.020638465881348,1
8.603029251098633,10.265130996704102,2
9.884257316589355,8.326651573181152,1
5.178826808929443,11.016389846801758,2
3.670956611633301,9.783329010009766,5
12.129974365234375,9.140176773071289,1
6.9886627197265625,5.880170822143555,3
6.604588031768799,11.198161125183105,2
7.429137706756592,8.475571632385254,6
8.197505950927734,11.793816566467285,2
4.324645042419434,3.68642520904541,4
9.266694068908691,6.042878150939941,3
13.415757179260254,7.299197673797607,1
7.797009468078613,11.197077751159668,2
8.545802116394043,11.195697784423828,2
10.249018669128418,8.80269718170166,1
4.9095048904418945,3.8809549808502197,4
7.719264507293701,11.563928604125977,2
8.084385871887207,5.476914405822754,3
10.0330171585083,11.621169090270996,1
7.861845970153809,5.4715166091918945,3
7.025189399719238,6.466668605804443,3
13.320759773254395,8.176861763000488,1
8.22380256652832,11.802023887634277,2
